%  columns="iteration, evaluation, fitness, void, void, xrecentbest" (startseed=211956, 2017/01/30 14:22:35.58)
104 1457  3.323812718289277600e+00 0 0 1.118678e+00 1.111924e+00 1.954859e+00 -9.524539e-01 -8.661618e-01 -6.134028e-01 1.979462e-01 -1.324172e+00 6.166133e-01 -2.048234e+00 -1.177742e+00 1.563049e+00 9.150555e-01 9.741421e-01 -2.699621e+00 -8.931036e-01 1.090183e-01 3.436979e-01 -2.967882e-01 2.963901e+00 1.584069e+00 -2.875389e+00 2.740438e-01 6.924793e-01 4.155247e-01 2.257632e+00 -4.375586e-01 -8.111319e-01 -2.798490e+00 -1.475134e+00 
105 1471  3.255591449833587200e+00 0 0 1.135933e+00 1.180418e+00 1.837221e+00 -7.771215e-01 -9.313939e-01 -7.038762e-01 2.206886e-01 -1.396187e+00 4.882578e-01 -2.132994e+00 -1.080104e+00 1.596674e+00 8.037107e-01 9.307005e-01 -2.704350e+00 -8.053935e-01 -1.358042e-01 2.635670e-01 -1.728569e-01 2.813761e+00 1.507528e+00 -2.877032e+00 4.490847e-01 7.651461e-01 3.985968e-01 2.180946e+00 -3.688966e-01 -9.002944e-01 -2.620763e+00 -1.498295e+00 
106 1485  3.584172192024958300e+00 0 0 9.965090e-01 1.108871e+00 1.971103e+00 -7.831251e-01 -8.402695e-01 -6.795851e-01 1.997793e-01 -1.310030e+00 4.905059e-01 -2.140133e+00 -1.084187e+00 1.639157e+00 7.690066e-01 9.358745e-01 -2.771028e+00 -9.445746e-01 -2.217274e-01 1.866399e-01 -2.303583e-01 2.697089e+00 1.495582e+00 -2.852316e+00 4.098330e-01 7.231356e-01 3.792455e-01 1.950532e+00 -3.808680e-01 -8.708622e-01 -2.664963e+00 -1.313245e+00 
107 1499  3.915281335615784700e+00 0 0 8.537771e-01 1.260010e+00 1.943131e+00 -8.671144e-01 -8.055221e-01 -6.335516e-01 1.464356e-01 -1.394121e+00 4.078870e-01 -2.192385e+00 -1.320356e+00 1.537911e+00 6.564784e-01 8.986990e-01 -2.732072e+00 -9.869451e-01 -6.733262e-02 1.717025e-01 -3.313831e-01 2.958500e+00 1.400863e+00 -2.693792e+00 3.410857e-01 7.547929e-01 4.037906e-01 2.133956e+00 -3.668685e-01 -8.813091e-01 -2.723289e+00 -1.473847e+00 
108 1513  3.947972847226123100e+00 0 0 9.551534e-01 1.126499e+00 1.775762e+00 -8.213323e-01 -6.859640e-01 -5.867159e-01 1.675383e-01 -1.190053e+00 3.933665e-01 -2.188749e+00 -1.211813e+00 1.704977e+00 5.570995e-01 1.251743e+00 -2.597843e+00 -9.465232e-01 1.442932e-01 2.243479e-01 -3.343203e-01 2.680603e+00 1.444817e+00 -2.613589e+00 3.215010e-01 7.920584e-01 3.348417e-01 2.024864e+00 -3.639097e-01 -8.996169e-01 -2.736777e+00 -1.387287e+00 
109 1527  3.308041613925169600e+00 0 0 8.419044e-01 1.118671e+00 1.729911e+00 -7.599955e-01 -7.432470e-01 -6.249180e-01 5.655669e-02 -1.279336e+00 4.535006e-01 -2.271198e+00 -1.230644e+00 1.476657e+00 7.699968e-01 1.122609e+00 -2.664401e+00 -9.605818e-01 2.134597e-01 2.824079e-01 -2.573166e-01 2.772754e+00 1.409516e+00 -2.742339e+00 4.258229e-01 6.292009e-01 2.954913e-01 2.134066e+00 -5.893409e-01 -8.859989e-01 -2.786212e+00 -1.403771e+00 
110 1541  3.486712176947053300e+00 0 0 8.221679e-01 1.161318e+00 1.770774e+00 -7.845441e-01 -8.427457e-01 -6.512892e-01 1.904747e-02 -1.297191e+00 5.273358e-01 -2.316351e+00 -1.395583e+00 1.617084e+00 7.527709e-01 1.024531e+00 -2.639682e+00 -9.476845e-01 1.252791e-01 4.056141e-01 -3.057524e-01 2.686358e+00 1.353934e+00 -2.759184e+00 4.639730e-01 8.399452e-01 3.893194e-01 2.117988e+00 -5.019316e-01 -8.798846e-01 -2.895282e+00 -1.490691e+00 
111 1555  3.722340255620440400e+00 0 0 8.395492e-01 1.154067e+00 1.851689e+00 -7.878011e-01 -8.485632e-01 -6.082931e-01 1.522426e-01 -1.259215e+00 5.414035e-01 -2.233589e+00 -1.233236e+00 1.647661e+00 6.109739e-01 1.007013e+00 -2.720147e+00 -9.983035e-01 2.360722e-01 3.768416e-01 -1.757651e-01 2.761702e+00 1.350055e+00 -2.875812e+00 4.803343e-01 6.400249e-01 4.492412e-01 2.033227e+00 -4.380278e-01 -7.796331e-01 -2.983594e+00 -1.493333e+00 
112 1569  4.557500043701241000e+00 0 0 8.032003e-01 1.187444e+00 2.019017e+00 -7.654752e-01 -8.351436e-01 -4.688899e-01 3.247317e-01 -1.178581e+00 4.551570e-01 -2.226137e+00 -1.323708e+00 1.723586e+00 6.505664e-01 1.102300e+00 -2.605362e+00 -1.029086e+00 2.873834e-01 4.135290e-01 -9.887198e-02 2.760872e+00 1.451407e+00 -2.933374e+00 2.564580e-01 7.356751e-01 5.763329e-01 2.076772e+00 -5.746439e-01 -1.042914e+00 -2.962092e+00 -1.502147e+00 
113 1583  4.216448347633336100e+00 0 0 6.893628e-01 1.018249e+00 1.808418e+00 -7.298661e-01 -8.754449e-01 -4.133172e-01 2.515427e-01 -1.120859e+00 3.502387e-01 -2.073318e+00 -1.327718e+00 1.642728e+00 7.174383e-01 1.010122e+00 -2.646561e+00 -1.048891e+00 1.281099e-01 2.714983e-01 -1.516519e-01 2.600183e+00 1.314017e+00 -2.781952e+00 3.503554e-01 5.913013e-01 3.886958e-01 2.091074e+00 -5.744416e-01 -8.978009e-01 -2.822434e+00 -1.475289e+00 
114 1597  3.759486796705678200e+00 0 0 7.855143e-01 1.129032e+00 1.875762e+00 -7.211530e-01 -9.097925e-01 -5.561372e-01 2.249577e-01 -1.192576e+00 4.029697e-01 -2.161907e+00 -1.269625e+00 1.725779e+00 5.976973e-01 1.160468e+00 -2.590536e+00 -1.050396e+00 2.543067e-01 4.032073e-01 -1.928621e-01 2.676274e+00 1.236541e+00 -2.752099e+00 4.289645e-01 6.402498e-01 3.871906e-01 2.069700e+00 -4.606580e-01 -1.015691e+00 -2.896265e+00 -1.439420e+00 
115 1611  3.188648705117895300e+00 0 0 9.788984e-01 1.070679e+00 2.079404e+00 -7.249915e-01 -9.373927e-01 -4.752313e-01 3.254800e-01 -1.037412e+00 4.661513e-01 -2.187198e+00 -1.230083e+00 1.590958e+00 6.175633e-01 1.095960e+00 -2.556944e+00 -9.967048e-01 2.259200e-01 3.309771e-01 -3.991298e-02 2.819002e+00 1.433484e+00 -2.759081e+00 3.752804e-01 6.044777e-01 4.556620e-01 2.071731e+00 -4.052461e-01 -8.644947e-01 -2.745112e+00 -1.539561e+00 
116 1625  3.871402643044504500e+00 0 0 9.995072e-01 1.175664e+00 1.932274e+00 -6.394750e-01 -8.858909e-01 -4.892265e-01 2.727140e-01 -1.059949e+00 4.523944e-01 -2.110712e+00 -1.192503e+00 1.703937e+00 6.415596e-01 9.838610e-01 -2.455575e+00 -1.052803e+00 2.726445e-01 4.145996e-01 -9.683714e-02 2.761697e+00 1.246157e+00 -2.630316e+00 4.923869e-01 5.324314e-01 2.529925e-01 2.104266e+00 -3.900515e-01 -9.677689e-01 -2.768543e+00 -1.553300e+00 
117 1639  3.707494907258675800e+00 0 0 7.296828e-01 1.093983e+00 1.923639e+00 -5.720577e-01 -8.702616e-01 -4.504005e-01 1.582952e-01 -1.016166e+00 4.616565e-01 -2.252500e+00 -1.370722e+00 1.524130e+00 7.622348e-01 1.143977e+00 -2.439716e+00 -1.042473e+00 3.106343e-01 3.408877e-01 -9.491955e-02 2.835577e+00 1.182441e+00 -2.774871e+00 4.508689e-01 5.863642e-01 4.356331e-01 2.023873e+00 -4.678357e-01 -9.288907e-01 -2.800213e+00 -1.356716e+00 
118 1653  3.493977499450394900e+00 0 0 8.519751e-01 1.126150e+00 2.062659e+00 -7.335063e-01 -9.382534e-01 -5.309518e-01 1.858162e-01 -1.195739e+00 5.819968e-01 -2.345925e+00 -1.479038e+00 1.642651e+00 7.690413e-01 1.197299e+00 -2.437888e+00 -1.085312e+00 4.892230e-01 3.529591e-01 -8.597715e-02 2.708277e+00 1.344307e+00 -2.900569e+00 5.538497e-01 6.501088e-01 5.248442e-01 2.019499e+00 -4.875181e-01 -8.931523e-01 -2.633929e+00 -1.580055e+00 
119 1667  3.558560869887422500e+00 0 0 9.427458e-01 1.137507e+00 2.113093e+00 -6.557882e-01 -9.596981e-01 -4.371659e-01 1.491078e-01 -1.070030e+00 7.138070e-01 -2.049965e+00 -1.294569e+00 1.848692e+00 7.178479e-01 1.061311e+00 -2.518714e+00 -1.106861e+00 4.297338e-01 2.304532e-01 -4.134275e-02 2.736065e+00 1.284312e+00 -2.995900e+00 5.198502e-01 6.050400e-01 4.324900e-01 2.067133e+00 -4.929160e-01 -8.715393e-01 -2.796635e+00 -1.555688e+00 
120 1681  3.088045805275505100e+00 0 0 8.524605e-01 1.012127e+00 1.991152e+00 -5.553287e-01 -8.294504e-01 -4.009334e-01 1.933454e-01 -1.185021e+00 6.898954e-01 -2.104194e+00 -1.466645e+00 1.715684e+00 8.610132e-01 1.066314e+00 -2.531004e+00 -9.776719e-01 4.023840e-01 2.473731e-01 5.944650e-02 2.741934e+00 1.322506e+00 -2.804138e+00 5.103874e-01 5.595787e-01 6.647744e-01 2.068019e+00 -4.995087e-01 -8.572638e-01 -2.808986e+00 -1.554182e+00 
121 1695  3.303768861298024300e+00 0 0 7.911601e-01 1.029614e+00 2.040710e+00 -6.298324e-01 -8.774982e-01 -3.339159e-01 2.322371e-01 -1.097037e+00 5.715146e-01 -2.125791e+00 -1.606951e+00 1.904294e+00 8.594333e-01 1.078966e+00 -2.601217e+00 -9.524026e-01 5.333528e-01 4.360575e-01 8.809237e-02 2.641657e+00 1.132480e+00 -2.897910e+00 4.176505e-01 5.361108e-01 5.170808e-01 1.960403e+00 -3.382556e-01 -8.367816e-01 -2.882306e+00 -1.599788e+00 
122 1709  3.900484688609968700e+00 0 0 8.637257e-01 1.070518e+00 1.956876e+00 -4.327051e-01 -9.734513e-01 -3.736764e-01 2.740019e-01 -9.843970e-01 3.477697e-01 -1.922295e+00 -1.577426e+00 1.835892e+00 7.350332e-01 1.154353e+00 -2.532454e+00 -9.767573e-01 3.956232e-01 3.872816e-01 1.311495e-02 2.586189e+00 1.247056e+00 -2.744976e+00 3.975752e-01 5.297174e-01 3.322228e-01 2.121517e+00 -5.290714e-01 -8.519201e-01 -2.658876e+00 -1.592150e+00 
123 1723  3.486658852728195900e+00 0 0 7.931578e-01 1.078614e+00 2.191155e+00 -5.594398e-01 -1.081263e+00 -4.045473e-01 2.164012e-01 -1.161605e+00 4.923229e-01 -1.896595e+00 -1.589674e+00 2.010027e+00 7.839169e-01 1.102350e+00 -2.530590e+00 -9.723466e-01 3.937963e-01 4.041468e-01 -6.114606e-02 2.673639e+00 1.136094e+00 -2.893175e+00 4.919740e-01 5.493651e-01 4.978065e-01 2.148900e+00 -4.228846e-01 -8.995380e-01 -2.607104e+00 -1.461812e+00 
124 1737  4.466737231948068000e+00 0 0 8.179567e-01 1.271274e+00 1.975936e+00 -5.370531e-01 -9.827010e-01 -5.280647e-01 9.486616e-02 -1.041477e+00 5.195540e-01 -2.006286e+00 -1.444585e+00 1.834858e+00 7.270201e-01 1.252714e+00 -2.563552e+00 -9.317426e-01 3.556657e-01 3.736633e-01 7.674871e-03 2.776877e+00 1.237000e+00 -2.878580e+00 5.635320e-01 4.306867e-01 4.951956e-01 2.139991e+00 -2.902762e-01 -1.147042e+00 -2.757314e+00 -1.487703e+00 
125 1751  3.316578999799845800e+00 0 0 9.254366e-01 1.086430e+00 1.933032e+00 -5.187565e-01 -8.341801e-01 -4.133406e-01 1.180001e-01 -9.551747e-01 6.014605e-01 -1.947478e+00 -1.354442e+00 1.904514e+00 8.101340e-01 1.151191e+00 -2.794810e+00 -9.143246e-01 4.680772e-01 2.342092e-01 2.573277e-02 2.774094e+00 1.427337e+00 -3.061073e+00 5.032146e-01 4.509699e-01 4.176136e-01 2.224026e+00 -5.637281e-01 -1.109463e+00 -2.670031e+00 -1.457567e+00 
126 1765  3.258564809515479300e+00 0 0 8.264249e-01 1.118854e+00 2.070271e+00 -4.876300e-01 -8.890249e-01 -3.476997e-01 6.828702e-02 -1.016729e+00 6.189145e-01 -1.804446e+00 -1.619875e+00 1.851505e+00 7.118152e-01 1.376955e+00 -2.499591e+00 -1.213105e+00 4.632779e-01 1.914271e-01 4.358627e-02 2.712025e+00 1.255657e+00 -2.944021e+00 5.875225e-01 3.088140e-01 4.552915e-01 2.070670e+00 -5.085723e-01 -9.401602e-01 -2.636289e+00 -1.554282e+00 
127 1779  3.321583545020788900e+00 0 0 9.073056e-01 1.224265e+00 2.039261e+00 -6.342509e-01 -8.414225e-01 -4.017415e-01 3.133735e-01 -1.082836e+00 5.201073e-01 -1.803573e+00 -1.321961e+00 1.867035e+00 6.309770e-01 1.422143e+00 -2.586409e+00 -1.007476e+00 4.320570e-01 2.793369e-01 -4.775697e-02 2.774143e+00 1.251377e+00 -2.945470e+00 5.634084e-01 4.003898e-01 3.072391e-01 2.126355e+00 -5.949518e-01 -1.113825e+00 -2.630111e+00 -1.419000e+00 
128 1793  3.401783932655376900e+00 0 0 9.633869e-01 1.209317e+00 1.939668e+00 -4.865267e-01 -1.081425e+00 -2.854878e-01 2.486566e-01 -1.094600e+00 5.490131e-01 -1.764000e+00 -1.378465e+00 1.935639e+00 5.073309e-01 1.308785e+00 -2.635242e+00 -1.084629e+00 3.425572e-01 1.691335e-01 -8.166177e-02 2.718568e+00 1.320584e+00 -2.917254e+00 5.709354e-01 4.164052e-01 3.683767e-01 2.160328e+00 -5.028045e-01 -9.337765e-01 -2.577548e+00 -1.505783e+00 
129 1807  2.955893144949064000e+00 0 0 9.027339e-01 1.060092e+00 2.015127e+00 -5.585132e-01 -8.762463e-01 -3.987554e-01 3.973824e-01 -1.134224e+00 4.165446e-01 -2.035751e+00 -1.392240e+00 1.872827e+00 4.721737e-01 1.314852e+00 -2.687270e+00 -1.066935e+00 3.056373e-01 1.747248e-01 -1.017710e-01 2.775996e+00 1.391603e+00 -2.769498e+00 6.415949e-01 4.111904e-01 5.151808e-01 2.071740e+00 -4.434095e-01 -1.075726e+00 -2.553688e+00 -1.414713e+00 
130 1821  3.611423201248749000e+00 0 0 9.015962e-01 1.101028e+00 1.937403e+00 -5.597364e-01 -8.226762e-01 -3.711807e-01 1.944128e-01 -1.139120e+00 5.314445e-01 -1.879969e+00 -1.305425e+00 1.923923e+00 4.445935e-01 1.360628e+00 -2.565781e+00 -1.028950e+00 2.684605e-01 1.493184e-01 -3.640518e-01 2.767231e+00 1.246893e+00 -2.801122e+00 6.207085e-01 5.478501e-01 3.601758e-01 2.196748e+00 -4.667989e-01 -8.916092e-01 -2.470875e+00 -1.537845e+00 
131 1835  2.849020359966143900e+00 0 0 9.019570e-01 1.084238e+00 2.070403e+00 -6.965323e-01 -8.536181e-01 -4.483753e-01 5.792613e-02 -1.100279e+00 5.428062e-01 -1.883602e+00 -1.410390e+00 1.968591e+00 4.680228e-01 1.433249e+00 -2.629509e+00 -1.080521e+00 4.250893e-01 2.216286e-01 -9.317313e-02 2.870194e+00 1.351920e+00 -2.850298e+00 6.565156e-01 5.512324e-01 3.553597e-01 2.163752e+00 -5.771184e-01 -9.478657e-01 -2.432366e+00 -1.462564e+00 
132 1849  3.259769388247666800e+00 0 0 8.619145e-01 1.169789e+00 1.926523e+00 -4.277170e-01 -9.165949e-01 -3.923654e-01 2.632996e-01 -1.102933e+00 4.633233e-01 -1.906269e+00 -1.597156e+00 1.968394e+00 3.999940e-01 1.391766e+00 -2.616047e+00 -1.014784e+00 2.981055e-01 3.065749e-01 -2.099548e-01 2.938485e+00 1.278843e+00 -2.933646e+00 6.532085e-01 5.028103e-01 5.179323e-01 2.153156e+00 -4.136213e-01 -9.580135e-01 -2.528364e+00 -1.382970e+00 
133 1863  3.096025152717286800e+00 0 0 9.184305e-01 1.065284e+00 1.832851e+00 -4.719903e-01 -9.149510e-01 -5.284686e-01 1.118554e-01 -1.153347e+00 3.321025e-01 -1.934815e+00 -1.380691e+00 1.982250e+00 5.002223e-01 1.421789e+00 -2.690257e+00 -8.727774e-01 2.289691e-01 3.009595e-01 -3.240406e-01 2.817361e+00 1.339689e+00 -2.807598e+00 7.133149e-01 5.816572e-01 5.041409e-01 2.258353e+00 -4.710210e-01 -9.840500e-01 -2.402373e+00 -1.428867e+00 
134 1877  3.186736114176488500e+00 0 0 8.662841e-01 1.077415e+00 1.863726e+00 -4.212859e-01 -9.175536e-01 -4.177646e-01 6.546692e-02 -1.031728e+00 3.762928e-01 -2.015313e+00 -1.575583e+00 1.923914e+00 4.672421e-01 1.517670e+00 -2.457491e+00 -9.525648e-01 4.135298e-01 2.537405e-01 -2.991735e-01 2.784815e+00 1.344702e+00 -2.890616e+00 5.178829e-01 5.796261e-01 4.948172e-01 2.145831e+00 -4.505398e-01 -8.930602e-01 -2.439530e+00 -1.427101e+00 
135 1891  2.821938906642671400e+00 0 0 8.857026e-01 9.406574e-01 1.944280e+00 -5.186414e-01 -9.297555e-01 -4.200372e-01 2.777293e-01 -1.196066e+00 4.087988e-01 -1.971282e+00 -1.437867e+00 1.928925e+00 5.984906e-01 1.415782e+00 -2.607637e+00 -1.096575e+00 3.277142e-01 2.946067e-01 -2.134563e-01 2.768300e+00 1.269029e+00 -2.767893e+00 4.904800e-01 6.110225e-01 4.872504e-01 2.080168e+00 -3.766312e-01 -8.200426e-01 -2.511604e+00 -1.480034e+00 
136 1905  3.466669610691730500e+00 0 0 9.352746e-01 1.175031e+00 1.853665e+00 -4.185767e-01 -9.156547e-01 -4.373782e-01 2.604789e-01 -1.111614e+00 4.127825e-01 -1.952486e+00 -1.348498e+00 1.976003e+00 5.656702e-01 1.418621e+00 -2.709888e+00 -1.014665e+00 2.177597e-01 3.033708e-01 -2.082127e-01 2.832559e+00 1.250941e+00 -2.874669e+00 5.072620e-01 6.029256e-01 4.995610e-01 2.172320e+00 -4.815525e-01 -8.918766e-01 -2.498221e+00 -1.443141e+00 
137 1919  3.038645258967172400e+00 0 0 9.863481e-01 1.104556e+00 1.885173e+00 -6.016401e-01 -1.044058e+00 -3.613688e-01 2.082411e-01 -1.221501e+00 3.544417e-01 -1.866690e+00 -1.324377e+00 1.895687e+00 5.350023e-01 1.368346e+00 -2.653979e+00 -9.312005e-01 2.545038e-01 2.794570e-01 -2.825454e-01 2.840767e+00 1.361067e+00 -2.936130e+00 5.690168e-01 7.025794e-01 5.308947e-01 2.145956e+00 -4.507981e-01 -7.734319e-01 -2.568577e+00 -1.462304e+00 
138 1933  2.564726945898864000e+00 0 0 8.868142e-01 1.183397e+00 1.877274e+00 -5.653284e-01 -9.180372e-01 -3.793657e-01 2.601684e-01 -1.154885e+00 3.676562e-01 -1.908584e+00 -1.384529e+00 1.877252e+00 5.261028e-01 1.458940e+00 -2.624840e+00 -1.077923e+00 1.902804e-01 2.602730e-01 -2.567249e-01 2.663417e+00 1.267862e+00 -2.904333e+00 5.429350e-01 5.785409e-01 5.602277e-01 2.172929e+00 -5.220442e-01 -9.507087e-01 -2.540470e+00 -1.295202e+00 
139 1947  2.192484650363673500e+00 0 0 8.811559e-01 1.113638e+00 1.784446e+00 -5.694862e-01 -9.160353e-01 -5.039916e-01 2.105861e-01 -1.191117e+00 2.750112e-01 -2.014986e+00 -1.403443e+00 1.778559e+00 5.823942e-01 1.427770e+00 -2.539185e+00 -8.969442e-01 2.243758e-01 3.178473e-01 -4.437158e-01 2.798006e+00 1.321096e+00 -2.881128e+00 5.120782e-01 7.256889e-01 5.043312e-01 2.160882e+00 -5.052617e-01 -9.495230e-01 -2.556659e+00 -1.334379e+00 
140 1961  2.587019197372643300e+00 0 0 8.472247e-01 1.044102e+00 1.787491e+00 -4.404698e-01 -8.707239e-01 -4.838753e-01 1.900310e-01 -1.237850e+00 4.192626e-01 -1.959816e+00 -1.317642e+00 1.748100e+00 6.756654e-01 1.420634e+00 -2.711755e+00 -8.347771e-01 9.584339e-02 2.579748e-01 -3.586042e-01 2.805668e+00 1.262654e+00 -2.961691e+00 4.855952e-01 6.502628e-01 6.397994e-01 2.098146e+00 -4.581872e-01 -1.014776e+00 -2.559562e+00 -1.158196e+00 
141 1975  3.179703735414433300e+00 0 0 9.084320e-01 1.051637e+00 1.851848e+00 -5.215159e-01 -9.745476e-01 -4.799738e-01 2.157205e-01 -1.206754e+00 2.789975e-01 -1.897486e+00 -1.328002e+00 1.706888e+00 5.870056e-01 1.301298e+00 -2.596554e+00 -8.740050e-01 2.263499e-01 2.746149e-01 -3.181474e-01 2.835127e+00 1.327729e+00 -2.767406e+00 5.268767e-01 6.115186e-01 5.409674e-01 2.164385e+00 -4.965144e-01 -9.659806e-01 -2.600724e+00 -1.302603e+00 
142 1989  2.026096809207461400e+00 0 0 9.025237e-01 1.057463e+00 1.773029e+00 -5.723247e-01 -9.247452e-01 -4.827135e-01 2.775967e-01 -1.167765e+00 3.011623e-01 -2.008315e+00 -1.339595e+00 1.756545e+00 6.360069e-01 1.323860e+00 -2.735596e+00 -8.704535e-01 2.460519e-01 1.709825e-01 -4.049469e-01 2.944995e+00 1.277026e+00 -2.816647e+00 5.210781e-01 6.442788e-01 5.685792e-01 2.155890e+00 -5.751261e-01 -9.205383e-01 -2.605969e+00 -1.267476e+00 
143 2003  2.449009001838635200e+00 0 0 9.090723e-01 1.052278e+00 1.887402e+00 -5.740447e-01 -9.791280e-01 -4.988569e-01 2.635666e-01 -1.089882e+00 3.903138e-01 -1.925511e+00 -1.378633e+00 1.821999e+00 6.018577e-01 1.335078e+00 -2.690766e+00 -9.268726e-01 2.364597e-01 3.103776e-01 -3.576346e-01 2.842601e+00 1.355689e+00 -2.776246e+00 4.328432e-01 6.121256e-01 5.905439e-01 2.126525e+00 -4.612114e-01 -8.300178e-01 -2.599565e+00 -1.393345e+00 
144 2017  2.726260152992144600e+00 0 0 9.156341e-01 1.058195e+00 1.913142e+00 -5.499106e-01 -9.489196e-01 -5.141396e-01 2.893223e-01 -1.112159e+00 3.877843e-01 -1.950279e+00 -1.361361e+00 1.835710e+00 6.332344e-01 1.263673e+00 -2.499660e+00 -8.527878e-01 2.357011e-01 2.247727e-01 -3.117686e-01 2.695334e+00 1.290949e+00 -2.816804e+00 4.175167e-01 5.963298e-01 5.212506e-01 2.050902e+00 -5.182218e-01 -8.649533e-01 -2.626453e+00 -1.267261e+00 
145 2031  2.551084160438418500e+00 0 0 1.012373e+00 9.738958e-01 1.982176e+00 -6.229891e-01 -8.811680e-01 -4.908694e-01 2.737633e-01 -1.146354e+00 4.995882e-01 -1.966671e+00 -1.272172e+00 1.912570e+00 6.152554e-01 1.244357e+00 -2.633033e+00 -1.001209e+00 2.917938e-01 1.364252e-01 -2.681747e-01 2.627139e+00 1.352142e+00 -2.853668e+00 3.958652e-01 5.983603e-01 6.413300e-01 2.045618e+00 -6.511478e-01 -8.391263e-01 -2.568002e+00 -1.269603e+00 
146 2045  2.700055935273165000e+00 0 0 9.788303e-01 1.079292e+00 1.988434e+00 -5.933508e-01 -1.061077e+00 -5.323230e-01 2.097423e-01 -1.141467e+00 4.576821e-01 -1.953459e+00 -1.340065e+00 1.872872e+00 6.365759e-01 1.233200e+00 -2.596586e+00 -9.047482e-01 2.167242e-01 2.856359e-01 -3.063074e-01 2.669683e+00 1.310021e+00 -2.721794e+00 4.139206e-01 6.997804e-01 6.504805e-01 2.052084e+00 -5.543297e-01 -8.357838e-01 -2.572100e+00 -1.440426e+00 
147 2059  2.431179664991138800e+00 0 0 9.872273e-01 1.052813e+00 1.988426e+00 -6.171378e-01 -9.482884e-01 -5.280424e-01 1.516600e-01 -1.102047e+00 3.413170e-01 -1.930704e+00 -1.320100e+00 1.844939e+00 6.250891e-01 1.179094e+00 -2.551515e+00 -8.830783e-01 1.870640e-01 3.380643e-01 -2.582648e-01 2.742381e+00 1.257287e+00 -2.785902e+00 4.109519e-01 8.506268e-01 6.786420e-01 1.968515e+00 -5.296001e-01 -8.781824e-01 -2.431997e+00 -1.453717e+00 
148 2073  3.189557945121134900e+00 0 0 9.959367e-01 1.106593e+00 2.025948e+00 -6.171997e-01 -1.012108e+00 -4.772701e-01 2.633542e-01 -1.132856e+00 4.863369e-01 -1.935414e+00 -1.300128e+00 1.909108e+00 5.654616e-01 1.183358e+00 -2.647061e+00 -9.416659e-01 1.314157e-01 2.438542e-01 -2.875490e-01 2.672473e+00 1.226528e+00 -2.825268e+00 4.587271e-01 8.047461e-01 6.002936e-01 2.005415e+00 -4.996655e-01 -8.411599e-01 -2.530531e+00 -1.343088e+00 
149 2087  2.681480385874843700e+00 0 0 8.904187e-01 1.067346e+00 2.016445e+00 -6.539615e-01 -9.643942e-01 -5.598277e-01 1.964158e-01 -1.095281e+00 5.417205e-01 -1.913199e+00 -1.383985e+00 1.823741e+00 6.508789e-01 1.121519e+00 -2.743349e+00 -9.919422e-01 1.149431e-01 2.867746e-01 -2.278835e-01 2.677137e+00 1.284422e+00 -2.699973e+00 3.589004e-01 7.439860e-01 6.981656e-01 2.000207e+00 -6.721305e-01 -8.094091e-01 -2.596792e+00 -1.366995e+00 
150 2101  2.985082316230801300e+00 0 0 1.001139e+00 1.184049e+00 2.027065e+00 -7.431694e-01 -1.007535e+00 -5.844446e-01 2.668888e-01 -1.120456e+00 5.167623e-01 -2.038412e+00 -1.375294e+00 1.865261e+00 6.321409e-01 1.226477e+00 -2.763757e+00 -8.642404e-01 1.706356e-01 3.244881e-01 -2.016468e-01 2.685499e+00 1.338524e+00 -2.798202e+00 4.968021e-01 7.438357e-01 7.122205e-01 2.049194e+00 -6.221889e-01 -9.179503e-01 -2.573162e+00 -1.396612e+00 
151 2115  2.527329328600759900e+00 0 0 9.678890e-01 1.002261e+00 1.924630e+00 -6.576677e-01 -9.645236e-01 -5.497824e-01 2.176449e-01 -1.019772e+00 5.087380e-01 -1.984039e+00 -1.352121e+00 1.828917e+00 6.468700e-01 1.238709e+00 -2.729086e+00 -9.604578e-01 1.781118e-01 3.246601e-01 -2.430592e-01 2.779612e+00 1.356375e+00 -2.875880e+00 3.371746e-01 7.506785e-01 6.354390e-01 2.087946e+00 -6.730308e-01 -7.826415e-01 -2.525407e+00 -1.360567e+00 
152 2129  2.264991497361063200e+00 0 0 9.786100e-01 1.080118e+00 1.958021e+00 -7.341937e-01 -9.609907e-01 -6.322360e-01 2.883051e-01 -1.125413e+00 5.205157e-01 -1.968124e+00 -1.424572e+00 1.848266e+00 7.080759e-01 1.137238e+00 -2.786862e+00 -9.932692e-01 1.475343e-01 2.010843e-01 -1.797077e-01 2.800377e+00 1.385288e+00 -2.920881e+00 3.147073e-01 7.689333e-01 6.469691e-01 2.055447e+00 -6.420230e-01 -8.036457e-01 -2.549368e+00 -1.382226e+00 
153 2143  2.902689458593501000e+00 0 0 1.051916e+00 1.056820e+00 1.984928e+00 -7.818039e-01 -9.594853e-01 -6.482955e-01 2.380327e-01 -1.029771e+00 5.511057e-01 -1.966723e+00 -1.456167e+00 1.992307e+00 6.589681e-01 1.172895e+00 -2.858052e+00 -1.030437e+00 2.616350e-01 3.468784e-01 -1.772394e-01 2.855942e+00 1.452046e+00 -2.905929e+00 4.090420e-01 7.634137e-01 7.276053e-01 2.137422e+00 -7.009502e-01 -7.985488e-01 -2.583362e+00 -1.444466e+00 
