%  columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst fitness function value, further objective values of best" (startseed=211956, 2017/01/30 14:22:35.58)
201 2815 5.439861e-02 2.325118e+00  2.016199778118866500e+00  2.399958585762423300e+00  3.372910016400455700e+00  4.790194161604951300e+00
202 2829 5.358740e-02 2.345462e+00  2.016199778118866500e+00  2.671519494811740000e+00  3.437876897487657700e+00  4.610828514003403100e+00
203 2843 5.362749e-02 2.360628e+00  2.016199778118866500e+00  2.246608323745718000e+00  3.368198876965027700e+00  4.502112123271429000e+00
204 2857 5.448178e-02 2.386715e+00  2.016199778118866500e+00  2.473889656727933200e+00  3.170001972086562400e+00  5.165227236866340600e+00
205 2871 5.441827e-02 2.401595e+00  2.016199778118866500e+00  2.410092609127772800e+00  3.667928772111862300e+00  4.250280906930090200e+00
206 2885 5.312416e-02 2.409328e+00  2.016199778118866500e+00  2.313555959530916100e+00  3.629189930632651600e+00  5.596698190607369800e+00
207 2899 5.160037e-02 2.419133e+00  2.016199778118866500e+00  2.759962870791985400e+00  3.786047225168760900e+00  5.645100283425286100e+00
208 2913 5.217215e-02 2.435107e+00  2.016199778118866500e+00  2.840770149624608700e+00  3.837981978660346200e+00  4.994501885269425400e+00
209 2927 5.185507e-02 2.448795e+00  2.016199778118866500e+00  2.500734168261656600e+00  3.931317590264138900e+00  6.073038707865116200e+00
210 2941 5.058476e-02 2.477423e+00  2.016199778118866500e+00  2.648935510728548200e+00  3.885935600582773700e+00  5.929505340792683700e+00
211 2955 4.841491e-02 2.487231e+00  2.016199778118866500e+00  2.579229485277112900e+00  3.616006314083584500e+00  5.641765131056125400e+00
212 2969 4.642080e-02 2.493008e+00  2.016199778118866500e+00  2.208874888795206100e+00  3.082939335300787700e+00  4.769484580704311600e+00
213 2983 4.507005e-02 2.496981e+00  2.016199778118866500e+00  2.417698755887331500e+00  3.229744690936604100e+00  4.566098113873954000e+00
214 2997 4.460826e-02 2.508421e+00  2.016199778118866500e+00  2.282295314238065800e+00  3.228012624206932500e+00  4.998457269448112000e+00
215 3011 4.502469e-02 2.518078e+00  2.016199778118866500e+00  2.409571779412339200e+00  3.220884326680942600e+00  4.658937809766026600e+00
216 3025 4.473490e-02 2.540598e+00  2.016199778118866500e+00  2.449604424526639100e+00  3.024157644314111200e+00  4.272531815205351100e+00
217 3039 4.452852e-02 2.555707e+00  2.016199778118866500e+00  2.299992632921651600e+00  3.121906146374171500e+00  4.433546313027660400e+00
218 3053 4.448166e-02 2.570603e+00  2.016199778118866500e+00  2.363178126834228500e+00  2.892088378642602800e+00  3.651652008521507000e+00
219 3067 4.399444e-02 2.582499e+00  2.016199778118866500e+00  2.318097317870815700e+00  3.048952677056465900e+00  4.551725099525009800e+00
220 3081 4.399954e-02 2.589003e+00  2.016199778118866500e+00  2.516117645610159500e+00  3.063828273012183100e+00  4.150923077141214900e+00
221 3095 4.495137e-02 2.609077e+00  2.016199778118866500e+00  2.429989848523928000e+00  3.143835547414631600e+00  4.589403608993337400e+00
222 3109 4.479026e-02 2.616799e+00  2.016199778118866500e+00  2.377214029866050500e+00  2.773994302883309200e+00  4.351102284225961900e+00
223 3123 4.511504e-02 2.628148e+00  2.016199778118866500e+00  2.389386711370025100e+00  3.236573144097709700e+00  5.217581053427629500e+00
224 3137 4.536689e-02 2.629784e+00  2.016199778118866500e+00  2.418824740003727900e+00  3.684385017173918500e+00  4.746087523381637800e+00
225 3151 4.522916e-02 2.635288e+00  2.016199778118866500e+00  2.454989065636852700e+00  2.973813246823358000e+00  4.058970248871617100e+00
226 3165 4.492012e-02 2.632418e+00  2.016199778118866500e+00  2.642981784172678600e+00  2.968845697287124900e+00  4.037258319546857000e+00
227 3179 4.437751e-02 2.632310e+00  2.016199778118866500e+00  2.292556084398913500e+00  3.180296864547287300e+00  4.212543750609914800e+00
228 3193 4.363388e-02 2.632999e+00  2.016199778118866500e+00  2.607070462160740100e+00  2.766443117685576600e+00  3.652283140537468500e+00
229 3207 4.169619e-02 2.629883e+00  2.016199778118866500e+00  2.389901620948513100e+00  2.812924511528222200e+00  5.528998833302517300e+00
230 3221 4.089393e-02 2.630465e+00  2.016199778118866500e+00  2.462005050748764700e+00  2.778212461234836500e+00  4.225584546454244100e+00
231 3235 4.119313e-02 2.641544e+00  2.016199778118866500e+00  2.077480649863410200e+00  2.786024140102457000e+00  3.522614142716664200e+00
232 3249 4.162274e-02 2.642801e+00  2.016199778118866500e+00  2.232028984327743900e+00  2.959223132392415000e+00  5.341067003247816000e+00
233 3263 4.134369e-02 2.640843e+00  2.016199778118866500e+00  2.306803212797410300e+00  2.898586731258454600e+00  4.112116370913005500e+00
234 3277 4.208728e-02 2.639484e+00  2.016199778118866500e+00  2.619597491461767900e+00  3.161486648956330000e+00  5.482895351820342700e+00
235 3291 4.207392e-02 2.646147e+00  2.016199778118866500e+00  2.436818892192992500e+00  3.034467081271470200e+00  3.888949239582979900e+00
236 3305 4.166084e-02 2.648890e+00  2.016199778118866500e+00  2.127480128077885000e+00  2.908388604906326300e+00  4.323835627737201600e+00
237 3319 4.181769e-02 2.656998e+00  2.016199778118866500e+00  2.338996510141045700e+00  3.034083262675552300e+00  5.400789955350948200e+00
238 3333 4.165592e-02 2.671234e+00  2.016199778118866500e+00  2.114596216182465400e+00  2.983274516103666200e+00  5.071726078204937600e+00
239 3347 4.007277e-02 2.679466e+00  2.016199778118866500e+00  2.334360914331479200e+00  2.686719848095793700e+00  5.037629253808867200e+00
240 3361 3.844728e-02 2.678864e+00  2.016199778118866500e+00  2.250260328146106200e+00  2.908420182417482500e+00  4.222449377773053000e+00
241 3375 3.697981e-02 2.680652e+00  2.016199778118866500e+00  2.460975433288188400e+00  3.241744415180300100e+00  4.152027453433822400e+00
242 3389 3.567189e-02 2.685184e+00  2.016199778118866500e+00  2.282873515928829800e+00  3.009697657138825600e+00  3.965706621889734300e+00
243 3403 3.490246e-02 2.687457e+00  2.016199778118866500e+00  2.555070816761490200e+00  2.999590340005422000e+00  3.715858690282328100e+00
244 3417 3.410157e-02 2.690787e+00  2.016199778118866500e+00  2.251597894821451900e+00  2.774428481180601500e+00  3.938243800453449200e+00
245 3431 3.336608e-02 2.705467e+00  2.016199778118866500e+00  2.290638657603531600e+00  2.783492164297581600e+00  4.426449209463601900e+00
246 3445 3.334379e-02 2.720670e+00  2.016199778118866500e+00  2.225758768033396800e+00  2.628094764705646300e+00  3.939522966362945900e+00
247 3459 3.374249e-02 2.724735e+00  2.016199778118866500e+00  2.286616826607574800e+00  2.765046482118698600e+00  4.113774352054372600e+00
248 3473 3.392126e-02 2.730404e+00  2.007651781675996400e+00  2.007651781675996400e+00  2.857515545131419400e+00  4.077288484292184400e+00
249 3487 3.342607e-02 2.736460e+00  2.007651781675996400e+00  2.015567859399092700e+00  2.862546824111307200e+00  4.231923448657082300e+00
250 3501 3.223528e-02 2.743924e+00  2.007651781675996400e+00  2.223621465435603000e+00  2.754527900938963400e+00  4.361134821821474700e+00
251 3515 3.217993e-02 2.743709e+00  2.007651781675996400e+00  2.320167977077526500e+00  2.717188821042271700e+00  3.723581951842221300e+00
252 3529 3.200444e-02 2.753084e+00  2.007651781675996400e+00  2.203974840259757900e+00  2.450996012985146700e+00  3.350990433130112600e+00
253 3543 3.120441e-02 2.757317e+00  2.007651781675996400e+00  2.087988348081216500e+00  2.467288078224355800e+00  3.592898925556243600e+00
254 3557 3.096904e-02 2.758055e+00  2.007651781675996400e+00  2.190766918227888400e+00  2.755487111930565700e+00  3.624139024121682400e+00
255 3571 3.051103e-02 2.766584e+00  2.007651781675996400e+00  2.347004976004538200e+00  2.548395985527380300e+00  4.004043904208558000e+00
256 3585 2.974959e-02 2.794231e+00  2.007651781675996400e+00  2.040563613940789000e+00  2.610276024545203900e+00  3.946653474062756100e+00
257 3599 2.915790e-02 2.800260e+00  2.007651781675996400e+00  2.182581968764196300e+00  2.509227331568030900e+00  3.936245471706023100e+00
258 3613 2.913694e-02 2.802717e+00  2.007651781675996400e+00  2.236914870397220600e+00  2.573370486914835300e+00  3.911008424183146200e+00
259 3627 2.906826e-02 2.809234e+00  2.007651781675996400e+00  2.125566320351127900e+00  2.511724262257355500e+00  3.198417793319444900e+00
260 3641 2.978500e-02 2.826115e+00  2.007651781675996400e+00  2.093063717005319900e+00  2.569150362732723500e+00  3.413782000062492500e+00
261 3655 3.002062e-02 2.827875e+00  2.007651781675996400e+00  2.132802566278425300e+00  2.639243687345396200e+00  3.590522679565610400e+00
262 3669 2.975435e-02 2.837180e+00  2.007651781675996400e+00  2.031470796629643700e+00  2.722335464093921200e+00  4.189771448544320300e+00
263 3683 3.028697e-02 2.847631e+00  2.007651781675996400e+00  2.066930818612997100e+00  2.437270385062863200e+00  2.644678718056756600e+00
264 3697 3.081208e-02 2.852011e+00  2.007651781675996400e+00  2.126027971765760900e+00  2.641159091495650200e+00  3.558275564439082200e+00
265 3711 3.114728e-02 2.854678e+00  2.007651781675996400e+00  2.160377900009616600e+00  2.567681512631741400e+00  2.904984132287234700e+00
266 3725 3.100360e-02 2.861978e+00  2.007651781675996400e+00  2.050788403379968800e+00  2.519580127501625600e+00  2.917700923158956800e+00
267 3739 3.090256e-02 2.866164e+00  2.007651781675996400e+00  2.018273633121862300e+00  2.575670951416309900e+00  4.008194571771008800e+00
268 3753 2.988864e-02 2.873796e+00  2.007651781675996400e+00  2.116512157439549100e+00  2.635117523289125100e+00  3.004604950165254500e+00
269 3767 2.870456e-02 2.882066e+00  2.007651781675996400e+00  2.109983719398449900e+00  2.554350842342731000e+00  3.874083137180563500e+00
270 3781 2.750097e-02 2.882643e+00  2.007651781675996400e+00  2.176910250905391000e+00  2.441766083800924700e+00  3.726919622014804200e+00
271 3795 2.622656e-02 2.885486e+00  2.007651781675996400e+00  2.055714392816269800e+00  2.434129616636532900e+00  3.124447351765921300e+00
272 3809 2.493072e-02 2.885337e+00  2.007651781675996400e+00  2.065424334237115900e+00  2.343753083371349400e+00  2.748910030768440600e+00
273 3823 2.356781e-02 2.884372e+00  2.007651781675996400e+00  2.028227933493458800e+00  2.350099294620417100e+00  3.529053099297900800e+00
274 3837 2.244985e-02 2.895778e+00  1.968400612113625000e+00  1.968400612113625000e+00  2.384244147297130700e+00  3.713032364363274800e+00
275 3851 2.154914e-02 2.911256e+00  1.968400612113625000e+00  2.058576889624370100e+00  2.370073521598719000e+00  2.878256321013218200e+00
276 3865 2.125648e-02 2.921228e+00  1.968400612113625000e+00  2.037057612493828400e+00  2.172108416529644700e+00  3.061022797253279700e+00
277 3879 2.105230e-02 2.928096e+00  1.968400612113625000e+00  2.012146191232807800e+00  2.282391948484175700e+00  2.443258637018112200e+00
278 3893 2.073991e-02 2.929698e+00  1.963574086439988000e+00  1.963574086439988000e+00  2.168524039192742100e+00  3.338922294045238100e+00
279 3907 2.054490e-02 2.940797e+00  1.963574086439988000e+00  2.090761264147068300e+00  2.243607936605329200e+00  3.533332620440677200e+00
280 3921 2.002461e-02 2.954008e+00  1.963574086439988000e+00  1.988709639468907900e+00  2.215210536984368900e+00  3.407192055426763000e+00
281 3935 1.963722e-02 2.955723e+00  1.949414000355937300e+00  1.949414000355937300e+00  2.253338743147672600e+00  2.638301880609137800e+00
282 3949 1.945821e-02 2.958696e+00  1.949414000355937300e+00  2.016420901973610600e+00  2.158152464401077900e+00  3.647782796820138200e+00
283 3963 1.930877e-02 2.962007e+00  1.949414000355937300e+00  2.028398656045838200e+00  2.211074158536740200e+00  2.585925444983328900e+00
284 3977 1.908962e-02 2.967638e+00  1.949414000355937300e+00  1.992083239707821000e+00  2.280313204454611100e+00  2.659629101475881700e+00
285 3991 1.930410e-02 2.969563e+00  1.949414000355937300e+00  2.027065223641467500e+00  2.240477471937515100e+00  2.534455105578976100e+00
286 4005 1.915222e-02 2.976735e+00  1.949414000355937300e+00  2.003500544982495900e+00  2.210045492293738700e+00  2.424346968187079300e+00
287 4019 1.876522e-02 2.986814e+00  1.949414000355937300e+00  1.969899893331455500e+00  2.214840918173174500e+00  2.496353199844595100e+00
288 4033 1.838725e-02 3.007329e+00  1.949414000355937300e+00  1.998620371249898700e+00  2.138064745074373700e+00  2.489752655020510500e+00
289 4047 1.782061e-02 3.016178e+00  1.949414000355937300e+00  2.029821952457902000e+00  2.153861260681875200e+00  2.469756342762599000e+00
290 4061 1.700653e-02 3.025219e+00  1.949414000355937300e+00  1.985923776089589400e+00  2.128955408543249400e+00  2.505056705960697600e+00
291 4075 1.626549e-02 3.027203e+00  1.909054402638712800e+00  1.909054402638712800e+00  2.131828640758961100e+00  2.639594252878670700e+00
292 4089 1.564006e-02 3.037357e+00  1.909054402638712800e+00  1.924214347768535400e+00  2.175209912243799800e+00  2.406397511397354400e+00
293 4103 1.494115e-02 3.042673e+00  1.909054402638712800e+00  1.923689479936825400e+00  2.058213736232733700e+00  2.586911702663243800e+00
294 4117 1.396424e-02 3.049337e+00  1.858287480638256600e+00  1.858287480638256600e+00  2.055926519966908100e+00  2.249669438988310100e+00
295 4131 1.334278e-02 3.048952e+00  1.834546927626005100e+00  1.834546927626005100e+00  2.041554436326422200e+00  2.209931721409218700e+00
296 4145 1.296037e-02 3.050798e+00  1.834546927626005100e+00  1.849797011529674000e+00  2.056318890613661600e+00  2.386238767909407700e+00
297 4159 1.293490e-02 3.052634e+00  1.831580946772412200e+00  1.831580946772412200e+00  2.041499876397703700e+00  2.168371420213014700e+00
298 4173 1.274998e-02 3.057261e+00  1.831580946772412200e+00  1.940887122854414200e+00  2.053617012785144100e+00  2.205137006424093400e+00
299 4187 1.236420e-02 3.065978e+00  1.831580946772412200e+00  1.899299899996591500e+00  2.082092192853075100e+00  2.274692450498982100e+00
300 4201 1.207247e-02 3.070701e+00  1.831580946772412200e+00  1.921620706900655200e+00  2.070660927418671800e+00  2.143341526054664700e+00
301 4215 1.154250e-02 3.078923e+00  1.831580946772412200e+00  1.850973549478335500e+00  1.993143017452985600e+00  2.168311361101375100e+00
302 4229 1.095351e-02 3.092227e+00  1.831580946772412200e+00  1.890015833131645200e+00  1.985139942203225400e+00  2.241499891007224600e+00
303 4243 1.066133e-02 3.119870e+00  1.831580946772412200e+00  1.918018053679572300e+00  2.024274796322622200e+00  2.214556877022686400e+00
304 4257 1.024167e-02 3.129780e+00  1.831580946772412200e+00  1.836535494218857400e+00  1.959857759590874200e+00  2.138191797549430000e+00
305 4271 9.926087e-03 3.134729e+00  1.831580946772412200e+00  1.897398633547287700e+00  1.981450425237805300e+00  2.083498967517034600e+00
306 4285 9.632561e-03 3.134059e+00  1.831580946772412200e+00  1.892499100580194100e+00  1.976007977129167400e+00  2.165501072767586500e+00
307 4299 9.396989e-03 3.148579e+00  1.831580946772412200e+00  1.887880672288729600e+00  1.958043059822327500e+00  2.114118179664689700e+00
308 4313 8.932162e-03 3.170631e+00  1.831580946772412200e+00  1.873485652430672200e+00  1.914701224209601800e+00  2.112943299961069300e+00
309 4327 8.637051e-03 3.176649e+00  1.831580946772412200e+00  1.862498627338219800e+00  1.962110073203416200e+00  2.164160093584533800e+00
310 4341 8.532921e-03 3.186031e+00  1.831580946772412200e+00  1.867364391274309000e+00  1.933098865580916300e+00  2.065323506998587800e+00
311 4355 8.403012e-03 3.191633e+00  1.831580946772412200e+00  1.842624427352874000e+00  1.936169872509071700e+00  2.245190441389377100e+00
312 4369 8.363311e-03 3.209525e+00  1.815380251429594200e+00  1.815380251429594200e+00  1.914891625948362200e+00  2.100964460948869600e+00
313 4383 8.246486e-03 3.226529e+00  1.815380251429594200e+00  1.831807744795856700e+00  1.906892516737666200e+00  1.979886713281828300e+00
314 4397 8.034690e-03 3.233228e+00  1.797452047115976900e+00  1.797452047115976900e+00  1.915892905354702000e+00  2.021825336030457400e+00
315 4411 7.936338e-03 3.255592e+00  1.797452047115976900e+00  1.840939092167409100e+00  1.921450274068285100e+00  2.029039229692245700e+00
316 4425 7.886512e-03 3.283760e+00  1.797452047115976900e+00  1.829037052430327400e+00  1.922600855563475300e+00  2.085779584648856500e+00
317 4439 8.002978e-03 3.342454e+00  1.797452047115976900e+00  1.874300001711976000e+00  1.934935675093885300e+00  2.013777714534244800e+00
318 4453 8.048552e-03 3.375149e+00  1.797452047115976900e+00  1.832144312769026700e+00  1.941634796832011600e+00  2.183759705021021300e+00
319 4467 7.855845e-03 3.397873e+00  1.797452047115976900e+00  1.842848005902763900e+00  1.942404924641427900e+00  2.028595510464565900e+00
320 4481 7.734649e-03 3.414616e+00  1.797452047115976900e+00  1.867434427463077900e+00  1.954774075705201200e+00  2.114940833642468700e+00
321 4495 7.708985e-03 3.421719e+00  1.797452047115976900e+00  1.877839923827252300e+00  1.931910063974561400e+00  2.067141793923617000e+00
322 4509 7.673916e-03 3.424118e+00  1.797452047115976900e+00  1.850987706096815000e+00  1.921403550915763400e+00  1.990199838039211900e+00
323 4523 7.545009e-03 3.424462e+00  1.797452047115976900e+00  1.825553463741516500e+00  1.916390815896007000e+00  2.005491507008290600e+00
324 4537 7.496533e-03 3.429819e+00  1.797452047115976900e+00  1.882505550597722200e+00  1.917276777677191700e+00  2.055661292122882100e+00
325 4551 7.489631e-03 3.431462e+00  1.797452047115976900e+00  1.807723910793100000e+00  1.910840702530138800e+00  2.018511578170784700e+00
326 4565 7.493778e-03 3.436069e+00  1.797452047115976900e+00  1.824255563636512100e+00  1.920123273288622200e+00  2.053426493079660200e+00
327 4579 7.581492e-03 3.446447e+00  1.797452047115976900e+00  1.830784718066757100e+00  1.947954660072031000e+00  2.024286976661933100e+00
328 4593 7.699594e-03 3.449884e+00  1.797452047115976900e+00  1.828352736602268300e+00  1.934287419318905500e+00  2.030559516071637600e+00
329 4607 7.757615e-03 3.451849e+00  1.797452047115976900e+00  1.847251642069904600e+00  1.920917375628170100e+00  2.211433341108000900e+00
330 4621 7.838536e-03 3.456145e+00  1.797452047115976900e+00  1.848380923346323100e+00  1.929802482216097300e+00  2.031467481271819900e+00
331 4635 7.758999e-03 3.456781e+00  1.797452047115976900e+00  1.863872247447560000e+00  1.914536077432758900e+00  2.090577596994220000e+00
332 4649 7.631538e-03 3.460175e+00  1.797452047115976900e+00  1.861583975850018800e+00  1.917740015171770500e+00  2.052220175965869600e+00
333 4663 7.490491e-03 3.461625e+00  1.797452047115976900e+00  1.815451683290839800e+00  1.900906940041407400e+00  2.001257422688524500e+00
334 4677 7.359208e-03 3.467865e+00  1.797452047115976900e+00  1.803239111297348700e+00  1.885272075111847500e+00  2.020441221825798600e+00
335 4691 7.082110e-03 3.478475e+00  1.797452047115976900e+00  1.827843008038565700e+00  1.910223427666380800e+00  1.976484522308513000e+00
336 4705 6.920568e-03 3.479226e+00  1.797452047115976900e+00  1.838421180446026900e+00  1.892903367351093500e+00  1.987776440203875600e+00
337 4719 6.752191e-03 3.483925e+00  1.797452047115976900e+00  1.831117963716469200e+00  1.888863436583610600e+00  2.019814943937934300e+00
338 4733 6.536090e-03 3.488052e+00  1.797452047115976900e+00  1.817421058979345100e+00  1.874956022917598300e+00  1.965818812617305700e+00
339 4747 6.290142e-03 3.486988e+00  1.797452047115976900e+00  1.833720387201383400e+00  1.889823354505465700e+00  2.048315171269484500e+00
340 4761 6.145175e-03 3.490693e+00  1.797452047115976900e+00  1.831935421029309700e+00  1.882725736171951200e+00  1.965762666609119900e+00
341 4775 6.008476e-03 3.487824e+00  1.797452047115976900e+00  1.833451478140416100e+00  1.908631734285829700e+00  2.041583743538710300e+00
342 4789 5.760710e-03 3.488784e+00  1.797452047115976900e+00  1.800488600373218600e+00  1.879050842949877300e+00  1.937089004316461500e+00
343 4803 5.594180e-03 3.490319e+00  1.797452047115976900e+00  1.817395814279877600e+00  1.852257709863047700e+00  1.935871262907531900e+00
344 4817 5.451730e-03 3.502424e+00  1.797452047115976900e+00  1.813271177542222800e+00  1.853584990370713100e+00  1.976808820638265900e+00
345 4831 5.269690e-03 3.510989e+00  1.783099852886749200e+00  1.783099852886749200e+00  1.861098786487329600e+00  1.949928189967141900e+00
346 4845 5.157184e-03 3.520019e+00  1.783099852886749200e+00  1.815782014343537700e+00  1.859720808553888100e+00  1.908306139165202500e+00
347 4859 4.980229e-03 3.524031e+00  1.783099852886749200e+00  1.816838728739589300e+00  1.848347784082204000e+00  1.911458749628585500e+00
348 4873 4.901293e-03 3.542827e+00  1.783099852886749200e+00  1.797060815156692500e+00  1.846728055936416100e+00  1.901352360552192700e+00
349 4887 4.774452e-03 3.544564e+00  1.783099852886749200e+00  1.802325543187653500e+00  1.856830681767497500e+00  1.893255680434433400e+00
350 4901 4.710813e-03 3.548038e+00  1.783099852886749200e+00  1.783990802565748900e+00  1.846788055219889600e+00  1.927003921200936700e+00
351 4915 4.676696e-03 3.545169e+00  1.783099852886749200e+00  1.828966050699927500e+00  1.851844105785474200e+00  1.886460510997853600e+00
352 4929 4.625052e-03 3.555493e+00  1.783099852886749200e+00  1.803768682938798200e+00  1.862197310108468800e+00  1.956639828334164200e+00
353 4943 4.576661e-03 3.558392e+00  1.783099852886749200e+00  1.808303400224951000e+00  1.851303233283116100e+00  1.945629690840378700e+00
354 4957 4.491633e-03 3.557290e+00  1.783099852886749200e+00  1.825405303171964800e+00  1.861553238006629800e+00  1.919775991798701400e+00
355 4971 4.404583e-03 3.561176e+00  1.783099852886749200e+00  1.796070392683170000e+00  1.848756233977429700e+00  1.949620853155858800e+00
356 4985 4.369817e-03 3.565196e+00  1.783099852886749200e+00  1.806821590167833700e+00  1.836083069261701200e+00  1.888456084802377000e+00
357 4999 4.301673e-03 3.563074e+00  1.783099852886749200e+00  1.813095982376965200e+00  1.839329086635862300e+00  1.912041729829166300e+00
358 5013 4.222258e-03 3.574390e+00  1.783099852886749200e+00  1.792957704553365800e+00  1.852218562168508800e+00  1.890071736539275600e+00
359 5027 4.109802e-03 3.588113e+00  1.783099852886749200e+00  1.802050382397248500e+00  1.832702919140649900e+00  1.889527049023244100e+00
360 5041 4.109324e-03 3.584236e+00  1.783099852886749200e+00  1.821950204185848200e+00  1.853180460629547000e+00  1.929058416223864600e+00
361 5055 3.940138e-03 3.589606e+00  1.783099852886749200e+00  1.809208914052096600e+00  1.846660946787436400e+00  1.911020836282278300e+00
362 5069 3.776577e-03 3.595845e+00  1.783099852886749200e+00  1.805123371310475700e+00  1.845889866611128500e+00  1.879109262421251800e+00
363 5083 3.660522e-03 3.597361e+00  1.783099852886749200e+00  1.786910037845399500e+00  1.836731896610836400e+00  1.902507754240117000e+00
364 5097 3.580976e-03 3.606758e+00  1.781933855435048300e+00  1.781933855435048300e+00  1.825684915012967000e+00  1.874430713587593700e+00
365 5111 3.510295e-03 3.624730e+00  1.781933855435048300e+00  1.789611521851844500e+00  1.824225686843574200e+00  1.873570697578525100e+00
366 5125 3.407590e-03 3.628875e+00  1.781933855435048300e+00  1.782748515124972900e+00  1.821332917894363100e+00  1.878904279252310100e+00
367 5139 3.413240e-03 3.627898e+00  1.781933855435048300e+00  1.796941627223551700e+00  1.827942341977472700e+00  1.846319005570337300e+00
368 5153 3.457196e-03 3.637423e+00  1.781933855435048300e+00  1.796552089320598400e+00  1.825753895586846400e+00  1.877430777654817600e+00
369 5167 3.490429e-03 3.652492e+00  1.767598615269649200e+00  1.767598615269649200e+00  1.820753551559998400e+00  1.883515508751290900e+00
370 5181 3.536390e-03 3.681857e+00  1.767598615269649200e+00  1.775619526685211300e+00  1.810120611919656200e+00  1.862516077983250400e+00
371 5195 3.519573e-03 3.694038e+00  1.767598615269649200e+00  1.786899819099016200e+00  1.821262643857950400e+00  1.866885403545131000e+00
372 5209 3.471525e-03 3.700702e+00  1.767598615269649200e+00  1.786673170586219800e+00  1.817648058706516700e+00  1.871349312749413000e+00
373 5223 3.402681e-03 3.712495e+00  1.767598615269649200e+00  1.784434132135702500e+00  1.815385448784918600e+00  1.847147631631820500e+00
374 5237 3.364557e-03 3.724725e+00  1.767598615269649200e+00  1.789995055452575400e+00  1.814595744661484000e+00  1.847106879117254900e+00
375 5251 3.365571e-03 3.729422e+00  1.767598615269649200e+00  1.798193562286983800e+00  1.825939231729714100e+00  1.871512428025224000e+00
376 5265 3.343665e-03 3.735889e+00  1.767598615269649200e+00  1.784096832367558800e+00  1.816066318442266100e+00  1.854547609659722200e+00
377 5279 3.354224e-03 3.737473e+00  1.767598615269649200e+00  1.787026219787070500e+00  1.820417309440684100e+00  1.876835609269985600e+00
378 5293 3.339430e-03 3.755601e+00  1.767598615269649200e+00  1.805454974312949800e+00  1.830818945541651900e+00  1.860174274934413200e+00
379 5307 3.291265e-03 3.757551e+00  1.767598615269649200e+00  1.799296443743467800e+00  1.837387124744104000e+00  1.876495277434901100e+00
380 5321 3.299295e-03 3.756965e+00  1.767598615269649200e+00  1.786830067254227400e+00  1.822107165544021500e+00  1.908730797213739700e+00
381 5335 3.263325e-03 3.764961e+00  1.767598615269649200e+00  1.782215466970146400e+00  1.803229474145316800e+00  1.871092337825423400e+00
382 5349 3.271931e-03 3.763338e+00  1.767598615269649200e+00  1.794769304860139400e+00  1.813984720914803900e+00  1.880730298815336000e+00
383 5363 3.270804e-03 3.765390e+00  1.767598615269649200e+00  1.789472557964292700e+00  1.814752517865596100e+00  1.859788903570341700e+00
384 5377 3.269906e-03 3.768408e+00  1.767598615269649200e+00  1.785019267045788300e+00  1.809009988654422900e+00  1.840870896311439100e+00
385 5391 3.307919e-03 3.775770e+00  1.767598615269649200e+00  1.781084837078025000e+00  1.816242568220699700e+00  1.858194604531561200e+00
386 5405 3.244812e-03 3.777180e+00  1.767598615269649200e+00  1.786195813342142700e+00  1.825484551963719100e+00  1.868355285865749100e+00
387 5419 3.260587e-03 3.811428e+00  1.767598615269649200e+00  1.789312394075571100e+00  1.823003943072332200e+00  1.883878806757576900e+00
388 5433 3.276805e-03 3.833789e+00  1.767598615269649200e+00  1.784313638559991600e+00  1.805380854080656400e+00  1.838028821590092600e+00
389 5447 3.339904e-03 3.843285e+00  1.767598615269649200e+00  1.774036456504299200e+00  1.813757651824317000e+00  1.839171103922417400e+00
390 5461 3.360129e-03 3.842417e+00  1.767598615269649200e+00  1.788446592431512000e+00  1.806679595957991500e+00  1.863123139180985300e+00
391 5475 3.354893e-03 3.855441e+00  1.767598615269649200e+00  1.768748624995165200e+00  1.818812158858622600e+00  1.891572644363884500e+00
392 5489 3.398193e-03 3.869194e+00  1.762856113568324100e+00  1.762856113568324100e+00  1.822996954079668400e+00  1.858222295903541700e+00
393 5503 3.384011e-03 3.875213e+00  1.762856113568324100e+00  1.793033250020626300e+00  1.810720064299865800e+00  1.853778705039181900e+00
394 5517 3.428407e-03 3.881019e+00  1.762856113568324100e+00  1.785648865587268200e+00  1.819101307391392200e+00  1.873700104079743000e+00
395 5531 3.450297e-03 3.894932e+00  1.762856113568324100e+00  1.791044442743888100e+00  1.818867631625417300e+00  1.848686369053191800e+00
396 5545 3.468429e-03 3.898901e+00  1.762856113568324100e+00  1.796726383841786200e+00  1.816735871493999800e+00  1.902938937560629800e+00
397 5559 3.512010e-03 3.900795e+00  1.762856113568324100e+00  1.773737942374035600e+00  1.817053105345226300e+00  1.858985291722532700e+00
398 5573 3.470765e-03 3.902487e+00  1.762856113568324100e+00  1.797177062779702600e+00  1.819233962629397600e+00  1.886292065452992700e+00
399 5587 3.414273e-03 3.907182e+00  1.762856113568324100e+00  1.776878808495397500e+00  1.799741497813548000e+00  1.852577682775704300e+00
400 5601 3.376672e-03 3.911919e+00  1.762856113568324100e+00  1.786607929281606400e+00  1.819654596109570500e+00  1.857783363696153600e+00
401 5615 3.298644e-03 3.927779e+00  1.762856113568324100e+00  1.775427583992518900e+00  1.809470857419050100e+00  1.855488057064010200e+00
